concept_id,source,en,de,tr,aliases_en,aliases_de,tree
RID26357,radlex,brodmann area 47 of subgyral segment of left frontal lobe,Brodmann-Areal 47 des subgyralen Anteils des linken Frontallappens,,,,A00.radlex
RID26358,radlex,brodmann area 47 of orbital gyrus,Brodmann-Areal 47 des Gyrus orbitalis,,,,A00.radlex
RID26359,radlex,brodmann area 47 of right orbital gyrus,Brodmann-Areal 47 des rechten Gyrus orbitalis,,,,A00.radlex
RID2636,radlex,obturator externus muscle,Musculus obturator externus,,obturator externus,,A00.radlex
RID26360,radlex,brodmann area 47 of left orbital gyrus,Brodmann-Areal 47 des linken Gyrus orbitalis,,,,A00.radlex
RID26361,radlex,brodmann area 48 of parahippocampal gyrus,Brodmann-Areal 48 des Gyrus parahippocampalis,,,,A00.radlex
RID26362,radlex,brodmann area 48 of right parahippocampal gyrus,Brodmann-Areal 48 des rechten Gyrus parahippocampalis,,,,A00.radlex
RID26363,radlex,brodmann area 48 of left parahippocampal gyrus,Brodmann-Areal 48 des linken Gyrus parahippocampalis,,,,A00.radlex
RID26364,radlex,brodmann area 49 of parahippocampal gyrus,Brodmann-Areal 49 des Gyrus parahippocampalis,,,,A00.radlex
RID26365,radlex,brodmann area 49 of right parahippocampal gyrus,Brodmann-Areal 49 des rechten Gyrus parahippocampalis,,,,A00.radlex
RID26366,radlex,brodmann area 49 of left parahippocampal gyrus,Brodmann-Areal 49 des linken Gyrus parahippocampalis,,,,A00.radlex
RID26370,radlex,right primary motor cortex,rechter primär-motorischer Kortex,,right motor cortex,,A00.radlex
RID26371,radlex,left primary motor cortex,linker primär-motorischer Kortex,,left motor cortex,,A00.radlex
RID26372,radlex,right auditory cortex,rechter auditiver Kortex,,,rechter auditorischer Kortex,A00.radlex
RID26373,radlex,left auditory cortex,linker auditiver Kortex,,,linker auditorischer Kortex,A00.radlex
RID26375,radlex,core auditory cortex,Kernzone des auditorischen Kortex,,central opercular auditory area|central opercular auditory cortex|central opercular cortex,,A00.radlex
RID26376,radlex,right core auditory cortex,Kernzone des rechten auditorischen Kortex,,core auditory cortex of right temporal lobe,,A00.radlex
RID26377,radlex,left core auditory cortex,Kernzone des linken auditorischen Kortex,,core auditory cortex of left temporal lobe,,A00.radlex
RID26378,radlex,peripheral auditory cortex,peripherer auditiver Kortex,,belt auditory area,peripherer auditorischer Kortex,A00.radlex
RID26379,radlex,right peripheral auditory cortex,rechter peripherer auditiver Kortex,,,rechter peripherer auditorischer Kortex,A00.radlex
RID2638,radlex,lower extremity,Untere Extremität,,le,,A00.radlex
RID26380,radlex,left peripheral auditory cortex,linker peripherer auditiver Kortex,,,linker peripherer auditorischer Kortex,A00.radlex
RID26381,radlex,primary auditory cortex,primär-auditiver Kortex,,a1 cortex,primär-auditorischer Kortex,A00.radlex
RID26382,radlex,right primary auditory cortex,rechter primär-auditiver Kortex,,right A1 cortex,rechter primär-auditorischer Kortex,A00.radlex
RID26383,radlex,left primary auditory cortex,linker primär-auditiver Kortex,,left A1 cortex,linker primär-auditorischer Kortex,A00.radlex
RID26384,radlex,rostrotemporal auditory area,rostrotemporales auditives Areal,,rT,rostrotemporales auditorisches Areal,A00.radlex
RID26385,radlex,right rostrotemporal auditory area,rechtes rostrotemporales auditives Areal,,right rT,rechtes rostrotemporales auditorisches Areal,A00.radlex
RID26386,radlex,left rostrotemporal auditory area,linkes rostrotemporales auditives Areal,,left RT,linkes rostrotemporales auditorisches Areal,A00.radlex
RID26387,radlex,right caudal auditory cortex,kaudaler Teil des rechten auditorischen Kortex,,right C,,A00.radlex
RID26388,radlex,left caudal auditory cortex,kaudaler Teil des linken auditorischen Kortex,,left C,,A00.radlex
RID26389,radlex,right caudomedial auditory cortex,kaudomedialer Teil des rechten auditorischen Kortex,,right CM,,A00.radlex
RID2639,radlex,hip,Hüfte,,,,A00.radlex
RID26390,radlex,left caudomedial auditory cortex,kaudomedialer Teil des linken auditorischen Kortex,,left CM,,A00.radlex
RID26391,radlex,rostromedial auditory cortex,rostromedialer auditiver Kortex,,rM,rostromedialer auditorischer Kortex,A00.radlex
RID26392,radlex,right rostromedial auditory cortex,rechter rostromedialer auditiver Kortex,,right rM,rechter rostromedialer auditorischer Kortex,A00.radlex
RID26393,radlex,left rostromedial auditory cortex,linker rostromedialer auditiver Kortex,,left RM,linker rostromedialer auditorischer Kortex,A00.radlex
RID26394,radlex,medial rostrotemporal auditory cortex,medialer rostro-temporaler auditiver Kortex,,mRT,medialer rostro-temporaler auditorischer Kortex,A00.radlex
RID26395,radlex,right medial rostrotemporal auditory cortex,rechter medialer rostro-temporaler auditiver Kortex,,right MrT,rechter medialer rostro-temporaler auditorischer Kortex,A00.radlex
RID26396,radlex,left medial rostrotemporal auditory cortex,linker medialer rostro-temporaler auditiver Kortex,,left MRT,linker medialer rostro-temporaler auditorischer Kortex,A00.radlex
RID26397,radlex,posterolateral auditory cortex,posterolateraler auditiver Kortex,,pL,posterolateraler auditorischer Kortex,A00.radlex
RID26398,radlex,right posterolateral auditory cortex,rechter posterolateraler auditiver Kortex,,right PL,rechter posterolateraler auditorischer Kortex,A00.radlex
RID26399,radlex,left posterolateral auditory cortex,linker posterolateraler auditiver Kortex,,left Pl,linker posterolateraler auditorischer Kortex,A00.radlex
RID264,radlex,female urethra,Weibliche Urethra,,,,A00.radlex
RID2640,radlex,hip joint,Hüftgelenk,,,,A00.radlex
RID26400,radlex,anterolateral auditory cortex,anterolateraler auditiver Kortex,,,anterolateraler auditorischer Kortex,A00.radlex
RID26401,radlex,right anterolateral auditory cortex,rechter anterolateraler auditiver Kortex,,right AL,rechter anterolateraler auditorischer Kortex,A00.radlex
RID26402,radlex,left anterolateral auditory cortex,linker anterolateraler auditiver Kortex,,left Al,linker anterolateraler auditorischer Kortex,A00.radlex
RID26403,radlex,lateral rostrotemporal auditory cortex,lateraler rostro-temporaler auditiver Kortex,,lRT,lateraler rostro-temporaler auditorischer Kortex,A00.radlex
RID26404,radlex,right lateral rostrotemporal auditory cortex,rechter lateraler rostro-temporaler auditiver Kortex,,right LrT,rechter lateraler rostro-temporaler auditorischer Kortex,A00.radlex
RID26405,radlex,left lateral rostrotemporal auditory cortex,linker lateraler rostro-temporaler auditiver Kortex,,left lRT,linker lateraler rostro-temporaler auditorischer Kortex,A00.radlex
RID26406,radlex,prepyriform area,regio praepiriformis,,lateral olfactory gyrus|piriform cortex (price)|prepiriform cortex|prepyriform cortex,,A00.radlex
RID26407,radlex,right prepyriform area,rechte Regio praepiriformis,,,,A00.radlex
RID26408,radlex,left prepyriform area,linke Regio praepiriformis,,,,A00.radlex
RID26409,radlex,entorhinal area,cortex entorhinalis,,area 28 of Brodmann (Crosby)|entorhinal cortex|secondary olfactory cortex|secondary olfactory cortical area (Carpenter),area entorhinalis,A00.radlex
RID2641,radlex,articular cartilage of hip joint,Gelenkknorpel des Hüftegelenkes,,,,A00.radlex
RID26410,radlex,right entorhinal area,rechte Area entorhinalis,,right entorhinal cortex,,A00.radlex
RID26411,radlex,left entorhinal area,linke Area entorhinalis,,left entorhinal cortex,,A00.radlex
RID2642,radlex,articular cartilage of acetabulum,Gelenkknorpel des Azetabulums,,,,A00.radlex
RID2643,radlex,articular cartilage of femoral head,Gelenkknorpel des Femurkopfes,,,,A00.radlex
RID26430,radlex,intraocular part of right optic nerve,Pars intraocularis des rechten Nervus opticus,,intra-ocular part of right optic nerve,,A00.radlex
RID26431,radlex,intraocular part of left optic nerve,Pars intraocularis des linken Nervus opticus,,intra-ocular part of left optic nerve,,A00.radlex
RID26433,radlex,postlaminar part of intraocular part of right optic nerve,Pars postlaminaris der Pars intraocularis des rechten Nervus opticus,,postlaminar part of intra-ocular part of right optic nerve,,A00.radlex
RID26434,radlex,postlaminar part of intraocular part of left optic nerve,Pars postlaminaris der Pars intraocularis des linken Nervus opticus,,postlaminar part of intra-ocular part of left optic nerve,,A00.radlex
RID26435,radlex,intralaminar part of intraocular part of right optic nerve,Pars intralaminaris der Pars intraocularis des rechten Nervus opticus,,intralaminar part of intra-ocular part of right optic nerve,,A00.radlex
RID26436,radlex,intralaminar part of intraocular part of left optic nerve,Pars intralaminaris der Pars intraocularis des linken Nervus opticus,,intralaminar part of intra-ocular part of left optic nerve,,A00.radlex
RID26437,radlex,prelaminar part of intraocular part of right optic nerve,Pars praelaminaris der Pars intraocularis des rechten Nervus opticus,,prelaminar part of intra-ocular part of right optic nerve,,A00.radlex
RID26438,radlex,prelaminar part of intraocular part of left optic nerve,Pars praelaminaris der Pars intraocularis des linken Nervus opticus,,prelaminar part of intra-ocular part of left optic nerve,,A00.radlex
RID2644,radlex,acetabular labrum,Labrum acetabulare,,labrum of acetabulum,,A00.radlex
RID26440,radlex,cranial part of trunk of vagus nerve,kranialer Teil des Stamms des Nervus vagus,,,,A00.radlex
RID26443,radlex,cervical part of trunk of vagus nerve,zervikaler Teil des Stamms des Nervus vagus,,,,A00.radlex
RID26446,radlex,thoracic part of trunk of vagus nerve,thorakaler Teil des Stamms des Nervus vagus,,,,A00.radlex
RID26452,radlex,glossopharyngeal nerve tract,Strang des Nervus glossopharyngeus,,central part of glossopharyngeal nerve|glossopharyngeal nerve fibers|ninth cranial nerve fibers,,A00.radlex
RID26455,radlex,vagal nerve tract,fibrae nervi vagi,,central part of vagus nerve|tenth cranial nerve fibers|vagal nerve fibers,,A00.radlex
RID26458,radlex,vestibulocochlear nerve tract,fibrae nervi statoacustici,,central part of vestibulocochlear nerve|statoacoustic nerve fibers|vestibulocochlear nerve fibers|vestibulocochlear nerve roots,,A00.radlex
RID2646,radlex,capsule of hip joint,Hüftgelenkkapsel,,,,A00.radlex
RID26461,radlex,trigeminal nerve tract,fibrae nervi trigemini,,central part of trigeminal nerve|trigeminal nerve fibers,,A00.radlex
RID2647,radlex,zona orbicularis,Zona orbicularis,,,,A00.radlex
RID26474,radlex,superolateral segment of frontal lobe,superolaterales Segment des Frontallappens,,superolateral region of frontal lobe,,A00.radlex
RID26475,radlex,superolateral segment of right frontal lobe,superolaterales Segment des rechten Frontallappens,,,,A00.radlex
RID26476,radlex,superolateral segment of left frontal lobe,superolaterales Segment des linken Frontallappens,,,,A00.radlex
RID26477,radlex,inferomedial segment of frontal lobe,inferomedialer Teil des Frontallappens,,inferomedial region of frontal lobe,,A00.radlex
RID26478,radlex,inferomedial segment of right frontal lobe,inferomedialer Teil des rechten Frontallappens,,,,A00.radlex
RID26479,radlex,inferomedial segment of left frontal lobe,inferomedialer Teil des linken Frontallappens,,,,A00.radlex
RID2648,radlex,ligament of hip joint,Hüftgelenkband,,,,A00.radlex
RID26480,radlex,orbitobasal segment of frontal lobe,orbitobasales Segment des Frontallappens,,orbital segment of frontal lobe|orbitobasal region of frontal lobe,,A00.radlex
RID26481,radlex,orbitobasal segment of right frontal lobe,orbitobasales Segment des rechten Frontallappens,,,,A00.radlex
RID26482,radlex,orbitobasal segment of left frontal lobe,orbitobasales Segment des linken Frontallappens,,,,A00.radlex
RID2649,radlex,transverse acetabular ligament,Ligamentum transversum acetabuli,,,,A00.radlex
RID26490,radlex,subgyral segment of frontal lobe,subgyrales Segment des Frontallappens,,,,A00.radlex
RID26491,radlex,subgyral segment of right frontal lobe,subgyrales Segment des rechten Frontallappens,,,,A00.radlex
RID26492,radlex,subgyral segment of left frontal lobe,subgyrales Segment des linken Frontallappens,,,,A00.radlex
RID2650,radlex,iliofemoral ligament,Ligamentum iliofemorale,,,,A00.radlex
RID26503,radlex,medial segment of parietal lobe,mediales Segment des Parietallappens,,medial region of parietal lobe,,A00.radlex
RID26507,radlex,anterior lobule of insula,anteriorer Lobulus der Insel,,anterior segment of insula,anteriorer Lobulus der Insula,A00.radlex
RID26508,radlex,anterior lobule of right insula,anteriorer Lobulus der rechten Insel,,anterior segment of right insula,anteriorer Lobulus der rechten Insula,A00.radlex
RID26509,radlex,anterior lobule of left insula,anteriorer Lobulus der linken Insel,,anterior segment of left insula,anteriorer Lobulus der linken Insula,A00.radlex
RID2651,radlex,ischiofemoral ligament,Ligamentum ischiofemorale,,,,A00.radlex
RID26510,radlex,posterior lobule of insula,posteriorer Lobulus der Insel,,posterior segment of insula,posteriorer Lobulus der Insula,A00.radlex
RID26511,radlex,posterior lobule of right insula,posteriorer Lobulus der rechten Insel,,posterior segment of right insula,posteriorer Lobulus der rechten Insula,A00.radlex
RID26512,radlex,posterior lobule of left insula,posteriorer Lobulus der linken Insel,,posterior segment of left insula,posteriorer Lobulus der linken Insula,A00.radlex
RID2652,radlex,pubofemoral ligament,Ligamentum pubofemorale,,,,A00.radlex
RID26520,radlex,medial frontal gyrus,Gyrus frontalis medialis,,medial surface of superior frontal gyrus,,A00.radlex
RID26521,radlex,right medial frontal gyrus,rechter Gyrus frontalis medialis,,,,A00.radlex
RID26522,radlex,left medial frontal gyrus,linker Gyrus frontalis medialis,,,,A00.radlex
RID26526,radlex,superior transverse frontopolar gyrus,Gyrus frontopolaris transversus superior,,,,A00.radlex
RID26527,radlex,right superior transverse frontopolar gyrus,rechter Gyrus frontopolaris transversus superior,,,,A00.radlex
RID26528,radlex,left superior transverse frontopolar gyrus,linker Gyrus frontopolaris transversus superior,,,,A00.radlex
RID26529,radlex,inferior transverse frontopolar gyrus,Gyrus frontopolaris transversus inferior,,,,A00.radlex
RID2653,radlex,ligamentum teres of femoral head,Ligamentum teres des Femurkopfes,,round ligament of femoral head,,A00.radlex
RID26530,radlex,right inferior transverse frontopolar gyrus,rechter Gyrus frontopolaris transversus inferior,,,,A00.radlex
RID26531,radlex,left inferior transverse frontopolar gyrus,linker Gyrus frontopolaris transversus inferior,,,,A00.radlex
RID26532,radlex,middle transverse frontopolar gyrus,Gyrus frontopolaris transversus medius,,,,A00.radlex
RID26533,radlex,right middle transverse frontopolar gyrus,rechter Gyrus frontopolaris transversus medius,,,,A00.radlex
RID26534,radlex,left middle transverse frontopolar gyrus,linker Gyrus frontopolaris transversus medius,,,,A00.radlex
RID26535,radlex,frontomarginal gyrus,Gyrus frontomarginalis,,,,A00.radlex
RID26536,radlex,right frontomarginal gyrus,rechter Gyrus frontomarginalis,,,,A00.radlex
RID26537,radlex,left frontomarginal gyrus,linker Gyrus frontomarginalis,,,,A00.radlex
RID26540,radlex,right fusiform gyrus,rechter Gyrus fusiformis,,right lateral occipitotemporal gyrus,,A00.radlex
RID26541,radlex,left fusiform gyrus,linker Gyrus fusiformis,,left lateral occipitotemporal gyrus,,A00.radlex
RID26542,radlex,right transverse temporal gyrus,rechter Gyrus temporalis transversus,,,,A00.radlex
RID26543,radlex,left transverse temporal gyrus,linker Gyrus temporalis transversus,,,,A00.radlex
RID26544,radlex,temporal segment of fusiform gyrus,temporaler Anteil des Gyrus fusiformis,,t4 gyrus,,A00.radlex
RID26545,radlex,temporal segment of right fusiform gyrus,temporaler Anteil des rechten Gyrus fusiformis,,right T4 gyrus,,A00.radlex
RID26546,radlex,temporal segment of left fusiform gyrus,temporaler Anteil des linken Gyrus fusiformis,,left T4 gyrus,,A00.radlex
RID26548,radlex,inferior occipital gyrus,Gyrus occipitalis inferior,,,,A00.radlex
RID26549,radlex,right inferior occipital gyrus,rechter Gyrus occipitalis inferior,,,,A00.radlex
RID26550,radlex,left inferior occipital gyrus,linker Gyrus occipitalis inferior,,,,A00.radlex
RID26551,radlex,right cuneus,rechter Cuneus,,right cuneus gyrus,,A00.radlex
RID26552,radlex,left cuneus,linker Cuneus,,left cuneus gyrus,,A00.radlex
RID26553,radlex,right lingual gyrus,rechter Gyrus lingualis,,,,A00.radlex
RID26554,radlex,left lingual gyrus,linker Gyrus lingualis,,,,A00.radlex
RID26555,radlex,gyrus descendens of Ecker,Gyrus descendens (Ecker),,,,A00.radlex
RID26556,radlex,right gyrus descendens of Ecker,rechter Gyrus descendens (Ecker),,,,A00.radlex
RID26557,radlex,left gyrus descendens of Ecker,linker Gyrus descendens (Ecker),,,,A00.radlex
RID26558,radlex,occipital segment of fusiform gyrus,okzipitaler Anteil des Gyrus fusiformis,,o4 gyrus|occipital fusiform gyrus (oF),,A00.radlex
RID26559,radlex,occipital segment of right fusiform gyrus,okzipitaler Anteil des rechten Gyrus fusiformis,,right O4 gyrus,,A00.radlex
RID2656,radlex,bursa of hip,Bursa der Hüfte,,,,A00.radlex
RID26560,radlex,occipital segment of left fusiform gyrus,okzipitaler Anteil des linken Gyrus fusiformis,,left O4 gyrus,,A00.radlex
RID26562,radlex,right cingulate gyrus,rechter Gyrus cinguli,,,,A00.radlex
RID26563,radlex,left cingulate gyrus,linker Gyrus cinguli,,,,A00.radlex
RID26564,radlex,right hippocampus proper,rechtes Ammonshorn,,right cornu ammonis,rechter Hippocampus proprius,A00.radlex
RID26565,radlex,left hippocampus proper,linkes Ammonshorn,,left cornu ammonis,linker Hippocampus proprius,A00.radlex
RID26566,radlex,right hippocampus,rechter Hippocampus,,,,A00.radlex
RID26567,radlex,left hippocampus,linker Hippocampus,,,,A00.radlex
RID26568,radlex,limbic gyrus,Gyrus limbicus,,,,A00.radlex
RID26569,radlex,right limbic gyrus,rechter Gyrus limbicus,,,,A00.radlex
RID2657,radlex,iliopectineal bursa,Bursa iliopectinea,,,,A00.radlex
RID26570,radlex,left limbic gyrus,linker Gyrus limbicus,,,,A00.radlex
RID26571,radlex,intralimbic gyrus,Gyrus intralimbicus,,,,A00.radlex
RID26572,radlex,right intralimbic gyrus,rechter Gyrus intralimbicus,,,,A00.radlex
RID26573,radlex,left intralimbic gyrus,linker Gyrus intralimbicus,,,,A00.radlex
RID26574,radlex,prehippocampal rudiment,prähippocampales Rudiment,,anterior segment of intralimbic gyrus,,A00.radlex
RID26575,radlex,right prehippocampal rudiment,rechtes prähippocampales Rudiment,,anterior segment of right intralimbic gyrus,,A00.radlex
RID26576,radlex,left prehippocampal rudiment,linkes prähippocampales Rudiment,,anterior segment of left intralimbic gyrus,,A00.radlex
RID26577,radlex,subicular complex,subikulärer Komplex,,,,A00.radlex
RID26578,radlex,right subicular complex,rechter subikulärer Komplex,,,,A00.radlex
RID26579,radlex,left subicular complex,linker subikulärer Komplex,,,,A00.radlex
RID2658,radlex,greater trochanteric bursa,Bursa trochanterica,,,,A00.radlex
RID26581,radlex,anterior long insular gyrus,anteriorer langer Gyrus der Insula,,,,A00.radlex
RID26582,radlex,right anterior long insular gyrus,rechter anteriorer langer Gyrus der Insula,,,,A00.radlex
RID26583,radlex,left anterior long insular gyrus,linker anteriorer langer Gyrus der Insula,,,,A00.radlex
RID26584,radlex,posterior long insular gyrus,posteriorer langer Gyrus der Insula,,,,A00.radlex
RID26585,radlex,right posterior long insular gyrus,rechter posteriorer Gyrus longus der Insula,,,,A00.radlex
RID26586,radlex,left posterior long insular gyrus,linker posteriorer Gyrus longus der Insula,,,,A00.radlex
RID26587,radlex,anterior short insular gyrus,anteriorer kurzer Gyrus der Insula,,,,A00.radlex
RID26588,radlex,rIght anterior short insular gyrus,rechter anteriorer kurzer Gyrus der Insula,,,,A00.radlex
RID26589,radlex,left anterior short insular gyrus,linker anteriorer kurzer Gyrus der Insula,,,,A00.radlex
RID2659,radlex,ischial bursa,Bursa ischiadica,,,,A00.radlex
RID26590,radlex,middle short insular gyrus,mittlerer Gyrus brevis der Insula,,,,A00.radlex
RID26591,radlex,right middle short insular gyrus,rechter mittlerer Gyrus brevis der Insula,,,,A00.radlex
RID26592,radlex,left middle short insular gyrus,linker mittlerer Gyrus brevis der Insula,,,,A00.radlex
RID26593,radlex,limen of insula,gyrus ambiens (Noback),,ambiens gyrus|angulus gyri olfactorii lateralis|gyrus ambiens|insula limen,limen insulae,A00.radlex
RID26594,radlex,limen of right insula,Limen der rechten Insula,,right gyrus ambiens,,A00.radlex
RID26595,radlex,limen of left insula,Limen der linken Insula,,left gyrus ambiens,,A00.radlex
RID26596,radlex,medial olfactory gyrus,gyrus olfactorius medialis,,,gyrus medius olfactorius,A00.radlex
RID26597,radlex,right medial olfactory gyrus,rechter Gyrus olfactorius medialis,,,,A00.radlex
RID26598,radlex,left medial olfactory gyrus,linker Gyrus olfactorius medialis,,,,A00.radlex
RID266,radlex,female urethral meatus,Weiblicher Meatus urethrae,,,,A00.radlex
RID2660,radlex,thigh,Oberschenkel,,,,A00.radlex
RID26601,radlex,subcentral gyrus,Gyrus subcentralis,,,,A00.radlex
RID26602,radlex,right subcentral gyrus,rechter Gyrus subcentralis,,,,A00.radlex
RID26603,radlex,left subcentral gyrus,linker Gyrus subcentralis,,,,A00.radlex
RID26607,radlex,polar part of superior temporal gyrus,polarer Teil des Gyrus temporalis superior,,temporal pole part of superior temporal gyrus,,A00.radlex
RID26610,radlex,anterior part of superior temporal gyrus,anteriorer Teil des Gyrus temporalis superior,,,,A00.radlex
RID26613,radlex,middle part of superior temporal gyrus,mittlerer Teil des Gyrus temporalis superior,,,,A00.radlex
RID26616,radlex,posterior part of superior temporal gyrus,posteriorer Teil des Gyrus temporalis superior,,,,A00.radlex
RID2662,radlex,femur,Femur,,thigh bone,Os femoris,A00.radlex
RID26623,radlex,polar part of superior occipital gyrus,polarer Teil des Gyrus occipitalis superior,,,,A00.radlex
RID26624,radlex,polar part of right superior occipital gyrus,polarer Teil des rechten Gyrus occipitalis superior,,,,A00.radlex
RID26625,radlex,polar part of left superior occipital gyrus,polarer Teil des linken Gyrus occipitalis superior,,,,A00.radlex
RID26626,radlex,polar part of lateral occipital gyrus,polarer Teil des Gyrus occipitalis lateralis,,polar part of middle occipital gyrus,,A00.radlex
RID26627,radlex,polar part of right lateral occipital gyrus,polarer Teil des rechten Gyrus occipitalis lateralis,,polar part of right middle occipital gyrus,,A00.radlex
RID26628,radlex,polar part of left lateral occipital gyrus,polarer Teil des linken Gyrus occipitalis lateralis,,polar part of left middle occipital gyrus,,A00.radlex
RID26629,radlex,polar part of inferior occipital gyrus,polarer Teil des Gyrus occipitalis inferior,,,,A00.radlex
RID26630,radlex,polar part of right inferior occipital gyrus,polarer Teil des rechten Gyrus occipitalis inferior,,,,A00.radlex
RID26631,radlex,polar part of left inferior occipital gyrus,polarer Teil des linken Gyrus occipitalis inferior,,,,A00.radlex
RID26632,radlex,polar part of lingual gyrus,polarer Teil des Gyrus lingualis,,,,A00.radlex
RID26633,radlex,polar part of right lingual gyrus,polarer Teil des rechten Gyrus lingualis,,,,A00.radlex
RID26634,radlex,polar part of left lingual gyrus,polarer Teil des linken Gyrus lingualis,,,,A00.radlex
RID26636,radlex,superior segment of lingual gyrus,oberes Segment des Gyrus lingualis,,superior part of lingual gyrus|superior region of lingual gyrus,,A00.radlex
RID26637,radlex,superior segment of right lingual gyrus,oberes Segment des rechten Gyrus lingualis,,,,A00.radlex
RID26638,radlex,superior segment of left lingual gyrus,oberes Segment des linken Gyrus lingualis,,,,A00.radlex
RID26639,radlex,inferior segment of lingual gyrus,unteres Segment des Gyrus lingualis,,inferior part of lingual gyrus|inferior region of lingual gyrus,,A00.radlex
RID2664,radlex,head of femur,Femurkopf,,femoral caput|femoral head,caput femoris,A00.radlex
RID26640,radlex,inferior segment of right lingual gyrus,unteres Segment des rechten Gyrus lingualis,,,,A00.radlex
RID26641,radlex,inferior segment of left lingual gyrus,unteres Segment des linken Gyrus lingualis,,,,A00.radlex
RID26643,radlex,anterior segment of parahippocampal gyrus,anteriores Segment des Gyrus parahippocampalis,,piriform lobe,,A00.radlex
RID26644,radlex,anterior segment of right parahippocampal gyrus,anteriores Segment des rechten Gyrus parahippocampalis,,right piriform lobe,,A00.radlex
RID26645,radlex,anterior segment of left parahippocampal gyrus,anteriores Segment des linken Gyrus parahippocampalis,,left piriform lobe,,A00.radlex
RID26647,radlex,anterior segment of uncus,anteriores Segment des Uncus,,anterior part of uncus,,A00.radlex
RID26648,radlex,anterior segment of right uncus,anteriores Segment des rechten Uncus,,,,A00.radlex
RID26649,radlex,anterior segment of left uncus,anteriores Segment des linken Uncus,,,,A00.radlex
RID26650,radlex,posterior segment of uncus,posteriores Segment des Uncus,,posterior part of uncus,,A00.radlex
RID26651,radlex,posterior segment of right uncus,posteriores Segment des rechten Uncus,,,,A00.radlex
RID26652,radlex,posterior segment of left uncus,posteriores Segment des linken Uncus,,,,A00.radlex
RID26653,radlex,apex of uncus,Apex des Uncus,,uncal apex,,A00.radlex
RID26654,radlex,apex of right uncus,Apex des rechten Uncus,,right uncal apex,,A00.radlex
RID26655,radlex,apex of left uncus,Apex des linken Uncus,,left uncal apex,,A00.radlex
RID26656,radlex,gyrus uncinatus,Gyrus uncinatus,,,,A00.radlex
RID26657,radlex,right gyrus uncinatus,rechter Gyrus uncinatus,,,,A00.radlex
RID26658,radlex,left gyrus uncinatus,linker Gyrus uncinatus,,,,A00.radlex
RID26659,radlex,band of Giacomini,Limbus Giacomini,,,,A00.radlex
RID2666,radlex,fovea of femoral head,fovea capitis femoris,,fovea for ligament of head of femur,,A00.radlex
RID26660,radlex,right band of Giacomini,rechter Limbus Giacomini,,,,A00.radlex
RID26661,radlex,left band of Giacomini,linker Limbus Giacomini,,,,A00.radlex
RID26663,radlex,body of hippocampus,Körper des Hippocampus,,,,A00.radlex
RID26664,radlex,body of right hippocampus,Körper des rechten Hippocampus,,,,A00.radlex
RID26665,radlex,body of left hippocampus,Körper des linken Hippocampus,,,,A00.radlex
RID26666,radlex,head of hippocampus,Kopf des Hippocampus,,,,A00.radlex
RID26667,radlex,head of right hippocampus,Kopf des rechten Hippocampus,,,,A00.radlex
RID26668,radlex,head of left hippocampus,Kopf des linken Hippocampus,,,,A00.radlex
RID26669,radlex,tail of hippocampus,Schwanz des Hippocampus,,,,A00.radlex
RID26670,radlex,tail of right hippocampus,Schwanz des rechten Hippocampus,,,,A00.radlex
RID26671,radlex,tail of left hippocampus,Schwanz des linken Hippocampus,,,,A00.radlex
RID26672,radlex,right fasciola cinerea,rechte Fasciola cinerea,,,,A00.radlex
RID26673,radlex,left fasciola cinerea,linke Fasciola cinerea,,,,A00.radlex
RID26674,radlex,intraventricular part of head of hippocampus,intraventrikulärer Teil des Kopfes des Hippocampus,,,,A00.radlex
RID26675,radlex,intraventricular part of head of right hippocampus,intraventrikulärer Teil des Kopfes des rechten Hippocampus,,,,A00.radlex
RID26676,radlex,intraventricular part of head of left hippocampus,intraventrikulärer Teil des Kopfes des linken Hippocampus,,,,A00.radlex
RID26677,radlex,extraventricular part of head of hippocampus,extraventrikulärer Teil des Kopfes des Hippocampus,,,,A00.radlex
RID26678,radlex,extraventricular part of head of right hippocampus,extraventrikulärer Teil des Kopfes des rechten Hippocampus,,,,A00.radlex
RID26679,radlex,extraventricular part of head of left hippocampus,extraventrikulärer Teil des Kopfes des linken Hippocampus,,,,A00.radlex
RID2668,radlex,femoral neck,Schenkelhals,,fem neck,Collum femoris,A00.radlex
RID26680,radlex,right parasubiculum,rechtes Parasubiculum,,,,A00.radlex
RID26681,radlex,left parasubiculum,linkes Parasubiculum,,,,A00.radlex
RID26683,radlex,anterior segment of paracentral lobule,anteriores Segment des Lobulus paracentralis,,anterior part of paracentral lobule|medial segment of precentral gyrus,,A00.radlex
RID26684,radlex,anterior segment of right paracentral lobule,anteriores Segment des rechten Lobulus paracentralis,,,,A00.radlex
RID26685,radlex,anterior segment of left paracentral lobule,anteriores Segment des linken Lobulus paracentralis,,,,A00.radlex
RID26686,radlex,posterior segment of paracentral lobule,posteriores Segment des Lobulus paracentralis,,posterior part of paracentral lobule,,A00.radlex
RID26687,radlex,posterior segment of right paracentral lobule,posteriores Segment des rechten Lobulus paracentralis,,,,A00.radlex
RID26688,radlex,posterior segment of left paracentral lobule,posteriores Segment des linken Lobulus paracentralis,,,,A00.radlex
RID2669,radlex,tubercle of femur,Tuberculum quadratum,,,,A00.radlex
RID26690,radlex,dorsal part of of lateral occipital gyrus,dorsaler Teil des Gyrus occipitalis lateralis,,,,A00.radlex
