concept_id,source,en,de,tr,aliases_en,aliases_de,tree
MESH:D010459|Q3899441,wikidata-mesh,Peptococcaceae,Peptococcaceae,Peptococcaceae,,,B03.353.625.782|B03.510.400.562
MESH:D058641|Q3906279,wikidata-mesh,Planococcaceae,Planococcaceae,Planococcaceae,,,B03.353.500.700|B03.510.100.100.600|B03.510.400.630
MESH:D018111|Q3906839,wikidata-mesh,Pneumovirus,Pneumovirus,,,,B04.820.480.937.600.670.600
MESH:D011050|Q3907287,wikidata-mesh,policy making,Politikgestaltung,,policymaking,,N03.706.742
MESH:D006115|Q41,wikidata-mesh,Greece,Griechenland,Yunanistan,"Hellas, Greece|Greek Republic|Ellada|Hellenic Republic|gr|el|Hellas","Hellas|Hellas, Griechenland|Hellenische Republik",Z01.542.383
MESH:D003371|Q35805,wikidata-mesh,cough,Husten,öksürük,coughing,Tussis|Reizhusten,C08.618.248|C23.888.852.293
MESH:D012295|Q326638,wikidata-mesh,Rift Valley fever,Rifttalfieber,Rift Vadisi ateşi,RVF,Rift-Tal-Fieber|Rift-Valley-Fieber|Rifttal-Fieber|Valley-Fieber,C01.436.430.812|C01.920.852.813|C01.925.081.810|C01.925.407.810|C01.925.782.147.810|C01.925.782.417.762|C06.552.380.315.430.812|C22.467.435.812
MESH:D016751|Q326643,wikidata-mesh,hepatitis E,Hepatitis E,Hepatit E,hepatitis type E,Hep E|Hepatitis-E-Virus,C01.925.440.470|C01.925.782.455|C06.552.380.705.470
MESH:D014284|Q327362,wikidata-mesh,triiodothyronine,Triiodthyronin,Triiyodotironin,"L-3,5,3'-Triiodothyronine|Cytomel®|4-(4-Hydroxy-3-iodophenoxy)-3,5-diiodo-L-phenylalanine|3,5,3'TRIIODOTHYRONINE|3,5,3'-triodo-L-thyronine|3,5,3'-Triiodothyronine|3,5,3'-Triiodo-L-thyronine|T3|3,3',5-triiodo-L-thyronine|Liothyronine|liothyronine|Triiodothyronine|Tresitope|Tertroxin|O-(4-hydroxy-3-iodophenyl)-3,5-diiodo-L-tyrosine|liothyronine sodium|L-T3","3,3′,5-Triiod-L-thyronin|3,3′,5′-Triiod-L-thyronin|FT3|Liothyronin|Liothyronine|RT3|Thybon|Trijodthyronin",D06.472.931.740.385|D12.125.072.050.767.741.894
MESH:D059029|Q327400,wikidata-mesh,electronic waste,Elektronikschrott,Elektronik atıklar,e-scrap|WEEE|waste electrical and electronic equipments|scrap electronics|electronic scrap|e-waste,Elektroschrottverordnung|Elektroschrott|E-Schrott|E-Waste,N06.850.460.710.189
MESH:D008925|Q2441993,wikidata-mesh,mite,Milbe,akar,mites,,B01.050.500.131.166.132.419
MESH:D011425|Q2442109,wikidata-mesh,Cutibacterium acnes,Cutibacterium acnes,Cutibacterium acnes,C. acnes|Propionibacterium acnes,,B03.510.024.990.600.600|B03.510.460.400.400.600.600.600
MESH:D023501|Q2442594,wikidata-mesh,Chlamydophila,Chlamydophila,Chlamydophila,,,B03.440.190.190.230
MESH:D014352|Q2443552,wikidata-mesh,trypanosomiasis,Trypanosomiasis,,trypanosomiases,,C01.610.752.300.900
MESH:D040981|Q3241189,wikidata-mesh,Acinetobacter baumannii,Acinetobacter baumannii,,,,B03.440.400.425.537.050.099|B03.660.250.530.050.099
MESH:D005603|Q3246268,wikidata-mesh,Francisella,Francisella,,,,B03.440.400.425.340|B03.660.250.200
MESH:D010009|Q3251367,wikidata-mesh,osteochondrodysplasia,Skelettdysplasie,,Unspecified anomaly of cartilage (disorder)|skeletal dysplasia|osteochondrodysplasias|Osteochondrodysplasia syndrome (disorder)|Osteochondrodysplasia syndrome|Congenital anomaly of cartilage (disorder)|Congenital anomaly of cartilage|cartilage Development disorder|chondrodystrophy,Osteochondrodysplasie,C05.116.099.708|C16.320.728
MESH:D061005|Q3253281,wikidata-mesh,pond,Teich,yapay gölet,water pool|pool of water|artificial pond|pool,Gartenteich|Lake|Pfuhl|Tümpel|Weiher,G01.311.718|G16.500.275.280.625|N06.230.232.625
MESH:D000090122|Q3257123,wikidata-mesh,Livedoid vasculitis,Livedovaskulopathie,,livedoid vasculopathy|livedoid vasculitis,,C14.907.355.830.573|C17.800.862.406
MESH:D031885|Q3262285,wikidata-mesh,Cimicifuga,Cimicifuga,,,,B01.875.800.575.912.250.836.750.182
MESH:D000072096|Q3264451,wikidata-mesh,cardiologist,Kardiologe,Kardiyolog,cardiologists,Kardiologin,M01.526.485.810.128|N02.360.810.128
MESH:D054362|Q3264724,wikidata-mesh,Cananga,Cananga,Cananga,,,B01.875.800.575.912.250.065.781
MESH:D016683|Q3267428,wikidata-mesh,supine position,Rückenlage,sırtüstü,,,G11.427.695.625
MESH:D008177|Q3267710,wikidata-mesh,lupus vulgaris,Lupus vulgaris,Lupus vulgaris,Tuberculosis - lupus NOS (disorder)|Lupus vulgaris (disorder)|lupus tuberculosis|Lupus exedens|Lupus - tuberculous,,C01.150.252.819.820.470|C01.800.720.820.470|C17.800.838.765.820.470
MESH:D012468|Q3267772,wikidata-mesh,salivary gland neoplasm,Speicheldrüsen-Tumoren,,Tumor of the Salivary Gland|tumor of salivary gland|tumor of saliva-secreting gland|Salivary Gland Tumor|salivary gland neoplasms|Salivary Gland Neoplasm|saliva-secreting gland tumor|saliva-secreting gland neoplasm (disease)|Neoplasm of the Salivary Gland|Neoplasm of Salivary Gland|neoplasm of saliva-secreting gland|salivary gland cancer,Tumoren der Speicheldrüsen|Speicheldrüsen-Tumore|Tumore der Speicheldrüsen,C04.588.443.591.824|C07.465.530.824|C07.465.815.718
MESH:D017793|Q3267858,wikidata-mesh,Luteovirus,Luteovirus,,,,B04.715.435.500|B04.820.578.469.500
MESH:D037341|Q3268331,wikidata-mesh,fumonisin,Fumonisine,,fumonisins,Fumonisin,D02.455.326.146.432|D23.946.587.385
MESH:D032305|Q3268411,wikidata-mesh,Lycium,Bocksdorne,Lycium,,Lycium,B01.875.800.575.912.250.908.500.310
MESH:D008199|Q3269466,wikidata-mesh,lymphadenitis,Lymphadenitis,Lenfadenit,lymph nodeitis|lymph node inflammation|Lymph gland infection|inflammation of lymph node|chronic Lymphadenitis|chronic adenitis|acute lymphadenitis|acute adenitis|adenitis,,C15.604.315
MESH:D006815|Q3535686,wikidata-mesh,hunger,Hunger,,hungry,Hungergefühl|hungern|Kohldampf,F01.658.293.391|G07.203.650.390|G10.261.390
MESH:D023241|Q3536652,wikidata-mesh,highly active antiretroviral therapy,hochaktive antiretrovirale Therapie,,"highly active anti-retroviral therapy|combination antiretroviral therapy|combination anti-retroviral therapy|cART|Antiretroviral Therapy, Highly Active|HAART",HAART,E02.319.310.075
MESH:D013546|Q3537764,wikidata-mesh,sweating,Schwitzen,,hidrosis|diaphoresis|transpiration|perspiration,Transpiration,G07.110.232.693|G07.410.421.693|G13.750.860|G16.012.500.535.693
MESH:D054463|Q3539030,wikidata-mesh,trichothiodystrophy syndromes,Trichothiodystrophie,,trichothiodystrophy with congenital ichthyosis|Trichothiodystrophy Syndrome|Tay syndrome|sulfur-deficient brittle hair syndrome|photosensitive trichothiodystrophy|IBIDS syndrome|trichothiodystrophy,,C16.131.077.899|C16.131.831.874|C16.320.850.895|C17.800.804.874|C17.800.827.895
MESH:C573898|Q3539484,wikidata-mesh,triphalangeal thumb,Triphalangealer Daumen,,TPT,,
MESH:D000088383|Q3539868,wikidata-mesh,trogocytosis,Trogozytose,,,,G04.917|G12.888
MESH:D014323|Q3540280,wikidata-mesh,trombiculiasis,Trombidiose,,chigger bites,,C01.610.858.211.480.869
MESH:D016520|Q3908516,wikidata-mesh,entrepreneurship,Unternehmertum,girişimcilik,entrepreneurship approach|entrepreneurial approach,Unternehmergeist|Entrepreneurship|Entrepreneurship-Ansatz|Entrepreneurship-Forschung,J01.219.375|N04.452.610.250
MESH:D000071819|Q3916633,wikidata-mesh,virophage,Virophagen,Virofaj,,Virophage,B04.280.950
MESH:D001525|Q3919817,wikidata-mesh,behavioral sciences,Verhaltenswissenschaft,davranışsal bilimler,behavioural sciences|behavioural science|behaviour studies|behaviour research|behavioral science|behavioral psychology|behavior studies|behavior research|behavioural research,,F04.096
MESH:D006281|Q3922583,wikidata-mesh,health profession,Heilberuf,sağlık mesleği,health professions|health occupations|health occupation|health care profession,Gesunheitsberuf,H02
MESH:D007418|Q3924862,wikidata-mesh,intestinal pseudo-obstruction,Chronische intestinale Pseudoobstruktion,,Pseudo-obstruction of intestine (disorder)|Pseudo-obstruction of intestine|Ogilvie Syndrome|obsolete intestinal pseudo-obstruction|intestine pseudoobstruction|intestinal Pseudo-obstruction,,C06.405.469.531.492.500
MESH:D009304|Q3936113,wikidata-mesh,nasopharyngitis,Rhinopharyngitis,,nasopharynxitis|nasopharynx inflammation|chronic nasopharyngitis,,C01.748.561.500|C07.550.350.700|C07.550.781.500|C08.730.561.500|C09.775.350.700|C09.775.649.500
MESH:D000093642|Q3936703,wikidata-mesh,uterus didelphys,Uterus didelphys,,didelphic uterus|uterus didelphis|uterine didelphys|bicervical bicornuate uterus,,C12.050.351.500.852.667.500
MESH:D055641|Q24034552,wikidata-mesh,mathematical concept,mathematischer Begriff,matematiksel kavram,mathematical concepts|math concept|concept in mathematics,mathematisches Konzept,G17
MESH:D016970|Q24041581,wikidata-mesh,Eikenella,Eikenella,,,,B03.440.450.400|B03.660.075.525.170
MESH:D002191|Q39045292,wikidata-mesh,canrenoic acid,Canrenoinsäure,,"17-hydroxy-3-oxo-17α-pregna-4,6-diene-21-carboxylic acid",,D04.210.500.745.432.100
MESH:D000082082|Q39086981,wikidata-mesh,checkpoint inhibitor,Immun-Checkpoint-Inhibitor,,Immune checkpoint inhibitors|Immune checkpoint inhibitor|checkpoint inhibitors|Checkpoint inhibitor therapy,Checkpointinhibitor,D27.505.519.507|D27.505.954.248.384.500
MESH:D047329|Q39254197,wikidata-mesh,Anthocidaris,Anthocidaris,,"Anthocidaris Lütken, 1864",,B01.050.500.408.578.050
MESH:D010568|Q419,wikidata-mesh,Peru,Peru,Peru,Republica del Peru|Republic of Peru|pe|per,,Z01.107.757.702
MESH:D001695|Q420,wikidata-mesh,biology,Biologie,biyoloji,life science|biological sciences|biological science|life sciences|study of life|bio,Bio|Lebenswissenschaft|Lebenskunde,H01.158.273
MESH:D008838|Q32738,wikidata-mesh,microcomputer,Mikrocomputer,mikrobilgisayar,micro-computers|micro-computer|microcomputers,Mikrorechner,L01.224.230.260.550
MESH:D045968|Q42046,wikidata-mesh,Hyaenidae,Hyänen,Asıl sırtlanlar,hyaenas|hyenas|hyaenids|hyaenid,Hyäne|Hyaenidae|Strandwolf,B01.050.150.900.649.313.750.377.937
MESH:D066310|Q244752,wikidata-mesh,digital divide,digitale Kluft,Dijital eşitsizlik,,digital divide|digital Gap|digitale Diskriminierung|digitale Spaltung|digitale Ungleichheit|digitaler Graben,L01.143.230.500
MESH:D005849|Q244770,wikidata-mesh,Gerbillinae,Rennmäuse,Gerbillinae,gerbil subfamily,Rennmaus|Gerbil|Gerbillinae,B01.050.150.900.649.313.992.635.300
MESH:D018433|Q244775,wikidata-mesh,twin study method,Zwillingsforschung,,twin studies,,E05.318.372.900|N05.715.360.330.900|N06.850.520.450.900
MESH:D011859|Q245341,wikidata-mesh,radiography,Röntgen,radyografi,X-ray imaging technology|roentgenography,Radiographie,E01.370.350.700
MESH:D005896|Q327005,wikidata-mesh,glanders,Rotz,Ruam,Infection due to Pseudomonas mallei|glanders (disorder)|Farcy pipes|Burkholderia mallei infection|Burkholderia mallei,Mallein,C01.150.252.400.170.400|C22.488.409
MESH:D009522|Q327082,wikidata-mesh,Newcastle disease virus,Newcastle-Disease-Virus,Newcastle hastalığı,NDV,NDV,B04.820.480.937.600.650.070.600
MESH:D001698|Q327092,wikidata-mesh,biomedical engineering,Medizintechnik,biyomedikal mühendisliği,medical engineering|medical electronics,biomedizinische Technik,H02.070|J01.293.140
MESH:D012372|Q327120,wikidata-mesh,receiver operating characteristic,Receiver Operating Characteristic,ROC,ROC curve|area under the curve|AUC|ROC,Grenzwertoptimierungskurve|ROC-Kurve,E05.318.370.800.750|E05.318.740.872.750|N05.715.360.325.700.680|N06.850.520.445.800.750
MESH:D003699|Q327281,wikidata-mesh,hepatitis D,Hepatitis D,Hepatit D,hepatitis type D|hepatitis delta|delta hepatitis,,C01.925.440.450|C01.925.782.450|C06.552.380.705.450
MESH:D000077924|Q419841,wikidata-mesh,(3aS)-palonosetron,(3aS)-Palonosetron,Palonosetron,"palonosetron|[R-(R*,R*)]-2-(1-azabicyclo[2.2.2]oct-3-yl)-2,3,3a,4,5,6-hexahydro-1H-benz[de]isoquinolin-1-one|(3aS)-2,3,3a,4,5,6-hexahydro-2-[(3S)-3-quinuclidinyl]-1H-benz[de]isoquinolin-1-one|(3aS)-2-[(3S)-1-azabicyclo[2.2.2]oct-3-yl]-2,3,3a, 4,5,6-hexahydro-1H-benz[de]isoquinolin-1-one",,D03.605.687.319|D03.633.100.531.629
MESH:D000077786|Q419948,wikidata-mesh,torasemide,Torasemid,Torasemid,N-(((1-methylethyl)amino)carbonyl)-4-((3-methylphenyl)amino)-3-pyridinesulfonamide|BM-02015|AC4464|AC-4464|1-isopropyl-3-((4-m-toluidino-3-pyridyl)sulfonyl)urea|torsemide,,D02.065.884.891|D02.886.590.700.891|D03.383.725.905
MESH:D009479|Q419968,wikidata-mesh,neuropeptide,Neuropeptide,Nöropeptid,brain peptides,,D12.644.400|D12.776.631.650
MESH:D013871|Q420244,wikidata-mesh,thioketone,Thioketone,,thione|thioketones,Thione|Thioketon,D01.928|D02.886.753
MESH:D010738|Q420248,wikidata-mesh,phospholipase C,Phosphoinositid-Phospholipase C,,"Type C Phospholipases|Type C Phospholipase|Phospholipase C, PLC",Phospholipase C,D08.811.277.352.640.700.700
MESH:D003488|Q420258,wikidata-mesh,cyanogen bromide,Bromcyan,,,BrCN|Bromcyanid|Campilit|CNBr|Cyanobromid|Cyanogenbromid,D01.139.300.050.100|D01.625.175
MESH:D012235|Q420410,wikidata-mesh,rhodamine,Rhodamine,,rhodamines,Rhodamin 6G|R6G|Rhodamin|Rhodamin B,D03.633.300.953.600
MESH:D012176|Q420418,wikidata-mesh,retinoid,Retinoide,Retinoid,retinoids,Retinoid,D02.455.326.271.665.202.495|D02.455.426.392.368.367.379.249.700|D02.455.849.131.495|D23.767.261.700
MESH:D015293|Q420428,wikidata-mesh,transducin,Transducin,,,,D08.811.277.040.330.300.200.800|D12.776.157.325.332.940|D12.776.476.338.200.800|D12.776.543.325.800
MESH:D000077143|Q420436,wikidata-mesh,docetaxel,Docetaxel,Dosetaksel,"Taxotere®|N-Debenzoyl-N-(tert-butoxycarbonyl)-10-deacetyltaxol|N-debenzoyl-N-(tert-butoxycarbonyl)-10-deacetyltaxol|N-Debenzoyl-N-(tert-butoxycarbonyl)-10-deacetylpaclitaxel|N-debenzoyl-N-(tert-butoxycarbonyl)-10-deacetylpaclitaxel|EmDOC|docetaxel, anhydrous|Docetaxel anhydrous|Docecad®|TXL|docetaxel anhydrous|Docetaxel",,D02.455.426.392.368.242.888.389|D02.455.849.291.850.389
MESH:D017599|Q3542016,wikidata-mesh,neuroectodermal tumor,Neuroektodermaler Tumor,,primitive neuroectodermal neoplasm,,C04.557.465.625|C04.557.580.625
MESH:D010462|Q3543267,wikidata-mesh,Peptostreptococcus,Peptostreptococcus,,,,B03.353.625.798|B03.510.400.625
MESH:D017806|Q3546058,wikidata-mesh,Tymovirus,Tymovirus,,,,B04.715.464.750|B04.715.850.860|B04.820.578.984.850
MESH:D046129|Q3553092,wikidata-mesh,Ebola vaccine,Ebola-Impfstoff,Ebola aşısı,vaccine against Ebola,,D20.215.894.899.205
MESH:D022362|Q3553093,wikidata-mesh,hepatitis A vaccine,Hepatitis-A-Impfstoff,Hepatit A aşısı,hepatitis A vaccines,,D20.215.894.899.955.395
MESH:D000068237|Q3555418,wikidata-mesh,online counseling,Onlineberatung,Online terapi,,,F02.784.176.350|F04.408.413.437|H02.403.840.150|L01.462.500.847.652.138|N02.421.143.303.175|N02.421.461.363.437|N04.452.758.849.550.500|N04.590.374.800.138
MESH:D018116|Q3556322,wikidata-mesh,Vesiculovirus,Vesiculovirus,,,,B04.820.480.937.750.900
MESH:D044149|Q3556827,wikidata-mesh,Vibrio alginolyticus,Vibrio alginolyticus,,,,B03.440.450.900.859.030|B03.660.250.830.830.030
MESH:D018051|Q3560890,wikidata-mesh,Junin virus,Junín virus,,Junín virus,,B04.820.480.500.070.095.450
MESH:C000628144|Q3560891,wikidata-mesh,Oropouche virus,Oropouche virus,,Oropouche orthobunyavirus,,
MESH:D017794|Q3560925,wikidata-mesh,Alfalfa mosaic virus,Alfalfa mosaic virus,,AMV,,B04.715.081.050.050|B04.715.464.040.050|B04.820.578.282.050.050
MESH:D001659|Q3562150,wikidata-mesh,biliary tract,Gallenwege,Safra sistemi,biliary system|biliary apparatus,Gallensystem,A03.159
MESH:D013072|Q3562529,wikidata-mesh,Esophageal speech,Ersatzstimme (Medizin),,,Ösophagusersatzstimme|Ructussprache|Ruktussprache|Speiseröhrenersatzstimme|Speiseröhrenstimme,E02.760.169.063.500.727.541.677|E02.831.727.541.677
MESH:D000078784|Q3563148,wikidata-mesh,vortioxetine,Vortioxetin,vortioxetine,vortioxetinum|Vortioxétine|Vortioxetina|Trintellix|Lu AA21004|Brintellix|Vortioxetine,,D03.383.606.990
MESH:D006208|Q3565622,wikidata-mesh,halfway house,Einrichtung des betreuten Wohnens,,halfway houses,Betreutes Wohnen,J03.775.450
MESH:D014972|Q3570558,wikidata-mesh,juvenile xanthogranuloma,Juveniles Xanthogranulom,,Xanthoma neviforme|Naevoxanthoendothelioma|Multiple eruptive juvenile xanthogranuloma|JXG,,C15.604.250.410.900|C17.800.973
MESH:D007576|Q3579096,wikidata-mesh,edentulism,Zahnverlust,,toothlessness,,C05.500.480.450|C07.320.550.450|C07.465.550.425.450|C07.793.597.425.450
MESH:D058225|Q6740853,wikidata-mesh,amyloid,Amyloid,,amyloid plaque,,C23.300.821|D05.500.049|D12.776.049
MESH:D000072106|Q24017632,wikidata-mesh,pulmonologist,Pneumologe,,respiratory specialist|respiratory physician|respiratory doctor|pulmonary physician|pulmonary doctor|lung doctor|pneumologist,Lungenarzt|Lungenfacharzt,M01.526.485.810.865|N02.360.810.865
MESH:D044066|Q24041611,wikidata-mesh,Cardiobacterium,Cardiobacterium,,,,B03.440.450.342.100|B03.660.250.080.100
MESH:D000091362|Q24228917,wikidata-mesh,PCSK9 inhibitors,PCSK9-Hemmer,,monoclonal antibodies|PCSK9 inhibitor,,D27.505.519.186.071.202.685|D27.505.519.389.745.800.506|D27.505.954.557.500.202.685
MESH:D000090267|Q24238949,wikidata-mesh,mast cell activation syndrome,Mastzellaktivierungssyndrom,,MCAS,MCAS,C20.762.500
MESH:D020629|Q24255200,wikidata-mesh,Methylophilus,Methylophilus,,,,B03.440.400.425.525.520|B03.660.075.495.520
MESH:D034221|Q24255201,wikidata-mesh,Moritella,Moritella,,,,B03.440.450.510|B03.660.250.021.500
MESH:D006907|Q35666789,wikidata-mesh,17α-hydroxypregnenolone,17α-Hydroxypregnenolon,,"5-pregnen-3β,17α-diol-20-one|17alpha-Hydroxypregnenolone|17-hydroxypregnenolone|17-alpha-OH-Pregnenolone|(3β)-3,17-dihydroxypregn-5-en-20-one",,D04.210.500.745.745.725.395|D06.472.040.585.745.500|D06.472.334.851.687.500.500
MESH:D003031|Q24489,wikidata-mesh,coal,Kohle,Kömür,carbone,,D20.345.108|N06.230.132.258.108
MESH:D002587|Q24638,wikidata-mesh,isotope of caesium,Isotope von Cäsium,,isotopes of cesium|isotopes of caesium|isotope of cesium|cesium isotopes|cesium isotope|caesium isotopes|caesium isotope,,D01.268.549.125.500|D01.268.556.165.500|D01.496.180|D01.552.528.160.500|D01.552.544.165.500
MESH:D003718|Q35,wikidata-mesh,Denmark,Dänemark,Danimarka,dk|TAN|Dania|Danmark|metropolitan Denmark|Denmark proper|Danemark,,Z01.542.816.124
MESH:D001987|Q32778,wikidata-mesh,bronchiectasis,Bronchiektasie,Bronşektazi,,Bronchiektase|Bronchiektasen,C08.127.384
MESH:D007910|Q32806,wikidata-mesh,intraocular lens,Intraokularlinse,,"Lenses, Intraocular|intraocular lenses|Intraocular lens, IOL|IOL",Intraokulare Linse|Kunstlinse,E07.632.500.460|E07.695.460
MESH:D001460|Q244,wikidata-mesh,Barbados,Barbados,Barbados,bb|Barbadoes|BAR,,Z01.107.084.900.140|Z01.639.880.140
MESH:D005374|Q244772,wikidata-mesh,filtration,Filtration,Filtrasyon,,Filtrat|Filtrierbar|Filtrieren,E05.196.454|G01.280|G02.263
MESH:D007267|Q245359,wikidata-mesh,injection,Injektion,Enjeksiyon,injections|shot,Injektabilia|Injektabilium|Injektionsarten,E02.319.267.530
MESH:D000070621|Q246052,wikidata-mesh,cystography,Zystographie,,Cystography|cystogram,,E01.370.350.700.830.500|E01.370.390.830.500
MESH:D003537|Q246070,wikidata-mesh,cystadenoma,Zystom,,"Cystoma|Cystadenoma, cystoma|CYSTADENOMA, BENIGN|Cystadenoma (morphologic abnormality)|Cystadenoma",,C04.557.470.035.320|C04.557.470.590.485
MESH:D003551|Q246068,wikidata-mesh,cysticercosis,Zystizerkose,Sistiserkoz,tenia solium infectious disease|Tapeworm infection: pork|Tapeworm infection: intestinal taenia solum|Pork tapeworm infection|intestinal taenia solium infection|neurocysticercosis,,C01.610.335.190.902.185
MESH:D020684|Q246078,wikidata-mesh,cystoscope,Zystoskop,,cystoscopes,,E07.230.220.190|E07.858.240.190
MESH:D003556|Q246084,wikidata-mesh,cystitis,Zystitis,Sistit,urinary bladderitis|urinary bladder inflammation|Bladder infection,Cystitis|Harnblasenentzündung,C12.050.351.968.829.495|C12.200.777.829.495|C12.950.829.495
MESH:D052858|Q246085,wikidata-mesh,cystocele,Zystozele,,,,C12.050.351.968.829.508|C12.200.777.829.707|C12.950.829.508|C23.300.842.624.249
MESH:D003558|Q246090,wikidata-mesh,cystoscopy,Zystoskopie,,,,E01.370.388.250.180|E01.370.390.175|E04.502.250.180|E04.950.774.155
MESH:D030002|Q327106,wikidata-mesh,Heracleum,Bärenklau,Öğrekotu,cow-parsnip|cow parsnip|hogweed,Heracleum|Bärenklaue,B01.875.800.575.912.250.075.411
MESH:D006077|Q327333,wikidata-mesh,government agency,Behörde,kamu kurumu,gov agency|government entity|government body,Amt|Verwaltungsbehörde|Regierungsbehörde|öffentliche Behörde|staatliche Behörde|Verwaltungsinstanz,I01.409.418|N03.540.400
MESH:D029630|Q327639,wikidata-mesh,Santalaceae,Sandelholzgewächse,Santalaceae,mistletoe family,Santalaceae,B01.875.800.575.912.250.884
MESH:D001494|Q327651,wikidata-mesh,bathing,Badekultur,Yıkanma,taking a bath|bath taking|bathe|baths|bath,baden,E02.056.110
MESH:D003013|Q327663,wikidata-mesh,Clostridium,Clostridien,Clostridium,,Clostridium|Klostridien,B03.300.390.400.200|B03.353.625.375.500|B03.510.415.400.200
MESH:D057208|Q327718,wikidata-mesh,Health Level 7,HL7,Health Level 7,Health Level Seven|HL7,Health Level 7|Health Level Seven,N03.540.630.480
MESH:D005149|Q327968,wikidata-mesh,facial expression,Mimik,Mimik,expression,Gesichtsausdruck|Miene|Mienenspiel,E01.370.600.225|F01.145.209.530.385
MESH:D006419|Q419972,wikidata-mesh,heme oxygenase,Hämoxygenase,,"Heme Oxygenase (Decyclizing)|heme oxidase|haem oxygenase (decyclizing)|haem oxidase|haem oxygenase|heme,hydrogen-donor:oxygen oxidoreductase (alpha-methene-oxidizing, hydroxylating)",Hämooxygenase,D08.811.682.690.708.410
MESH:C578702|Q419983,wikidata-mesh,Hepcidin antimicrobial peptide,Hepcidin,,putative liver tumor regressor|liver-expressed antimicrobial peptide 1|LEAP-1|hepcidin preproprotein|hepcidin|PLTR|HAMP,,
MESH:D011228|Q419999,wikidata-mesh,transthyretin,Transthyretin,,"thyroxine-binding prealbumin|epididymis luminal protein 111|carpal tunnel syndrome 1|prealbumin, amyloidosis type I|Transthyretin|TBPA|Prealbumin|ATTR|TTR",Präalbumin|TBPA|Thyroxin bindendes Präalbumin|Thyroxinbindendes Präalbumin,D12.776.034.841.450|D12.776.124.727.750
MESH:D020404|Q420004,wikidata-mesh,glycerophospholipid,Phosphoglyceride,,phosphoglycerides|glycerophospholipids,Phosphatidylserin|Ammoniumphosphatid|Ammoniumphosphatide|Glycerophospholipide|Phosphatidat|Phosphatide|Phosphatidsäure|Phosphoglycerid|Phosphoglyzerid|Phosphoglyzeride,D10.570.755.375.760.400
MESH:D034281|Q420160,wikidata-mesh,dynamin,Dynamine,,"dynamins|Dynamin-type guanine nucleotide-binding (G) domain, protein family|IPR030381",,D08.811.277.040.330.200|D12.776.220.600.450.200|D12.776.543.990.400
MESH:D000077595|Q420186,wikidata-mesh,famciclovir,Famciclovir,,"Famvir|Famciclovirum|FAM810|BRL-42810|Acetic acid 2-acetoxymethyl-4-(2-amino-purin-9-yl)-butyl ester|acetic acid 2-acetoxymethyl-4-(2-amino-purin-9-yl)-butyl ester|9-[4-Acetoxy-3-(acetoxymethyl)but-1-yl]-2-aminopurine|9-[4-acetoxy-3-(acetoxymethyl)but-1-yl]-2-aminopurine|2-(2-(2-amino-9H-Purin-9-yl)ethyl)-1,3-propanediol diacetate|2-(2-(2-amino-9H-purin-9-yl)ethyl)-1,3-propanediol diacetate|FCV|Famciclovir",,D03.633.100.759.138.703
MESH:D032023|Q420197,wikidata-mesh,integrons,Integron,,integron,,G02.111.570.080.708.330.200.500
MESH:D000080883|Q420240,wikidata-mesh,shoulder dystocia,Schulterdystokie,,,,C12.050.703.420.288.364
MESH:D002234|Q420241,wikidata-mesh,carbodiimide,Carbodiimide,,methanediimine,Carbodiimid,D02.491.203
MESH:C489427|Q420267,wikidata-mesh,"MYC proto-oncogene, bHLH transcription factor",MYC,,v-myc myelocytomatosis viral oncogene homolog|myc-related translation/localization regulatory factor|class E basic helix-loop-helix protein 39|avian myelocytomatosis viral oncogene homolog|proto-oncogene c-Myc|transcription factor p64|myc proto-oncogene protein|v-myc avian myelocytomatosis viral oncogene homolog|bHLHe39|MYC,C-Myc,
MESH:D046929|Q420272,wikidata-mesh,DD-transpeptidase,D-Alanin-Transpeptidase,,D-alanyl-D-alanine-cleaving-peptidase|D-alanyl-D-alanine-cleaving peptidase|D-alanyl-D-alanine-carboxypeptidase|D-alanyl carboxypeptidase|transpeptidase|D-alanyl-D-alanine carboxypeptidase|DD-peptidase,D-Ala-D-Ala-Carboxypeptidase|D-Alanyl-D-Alanin-Carboxypeptidase,D08.811.277.656.350.245.800|D08.811.277.656.959.560
MESH:D051246|Q420277,wikidata-mesh,glucose transporters,Glucosetransporter,,"Glucose Transport Proteins, Facilitative|Facilitative Glucose Transport Proteins|Facilitative Glucose Transport Protein|glucose transporter",GLUT-6|Glucose-Transporter|Glukosetransporter|GLUT-10|GLUT-12|GLUT-13|GLUT-8|GLUT10|GLUT12|GLUT13|GLUT6|GLUT8|GLUTs,D12.776.157.530.500.500|D12.776.157.530.937.563|D12.776.543.585.500.500|D12.776.543.585.937.625
MESH:D010047|Q420291,wikidata-mesh,ovalbumin,Ovalbumin,Ovalbumin,OVA,OVA,D12.644.861.557|D12.776.034.614|D12.776.256.159.157.663|D12.776.290.663|D12.776.872.557
MESH:D013441|Q420304,wikidata-mesh,sulfinic acid,Sulfinsäuren,,,,D01.029.260.877.700|D01.875.800.700|D02.886.645.585
MESH:D006748|Q3550838,wikidata-mesh,hospital department,Krankenhausabteilung,hastane bölümü,hospital ward|hospital departments,Fachklinik,N02.278.216.500.968|N04.452.442.452.422
